"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"1250","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2166","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"340","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1251","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2167","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"413","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1252","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"341","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box1"
"2168","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"2169","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1253","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1254","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2170","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"2171","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1255","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1256","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1257","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2172","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1258","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1259","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1260","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2173","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1261","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1262","rabbit","bag","2",0.429309945921076,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"342","rabbit","box","2",0.355605862843149,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"lastresort","box2"
"2174","rabbit","bag","1",0.215084191235775,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"lastresort","bag1"
"1263","rabbit","bag","2",0.429309945921076,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"343","rabbit","box","2",0.355605862843149,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"lastresort","box2"
"2175","rabbit","bag","1",0.215084191235775,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"lastresort","bag1"
"414","rabbit","box","2",0.33311130654854,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1264","rabbit","bag","2",0.33311130654854,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2176","rabbit","bag","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"lastresort","bag1"
"344","rabbit","box","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"lastresort","box1"
"1265","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"1266","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"1267","rabbit","bag","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2177","rabbit","box","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1268","rabbit","bag","2",0.603882477525178,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2178","rabbit","box","2",0.396117522474822,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1269","rabbit","bag","2",0.603882477525178,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2179","rabbit","box","2",0.396117522474822,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1270","rabbit","bag","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2180","rabbit","box","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1271","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"1272","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"1273","rabbit","bag","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2181","rabbit","box","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
"345","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1274","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2182","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"lastresort","bag1"
"346","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1275","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2183","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"lastresort","bag1"
"415","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1276","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"347","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"lastresort","box1"
"2184","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"lastresort","bag1"
"2185","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1277","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"1278","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2186","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"lastresort","box2"
"2187","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1279","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"1280","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1281","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2188","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1282","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1283","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1284","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2189","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1285","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,1,"lastresort","box2"
