"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"1274","rabbit","bag","2",0.490762591224044,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0,"disallow","bag2"
"1275","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0,"disallow","box2"
"2184","rabbit","box","2",0.536428658732481,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"1276","rabbit","bag","2",0.463571341267519,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"2185","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"1277","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"2186","rabbit","box","2",0.595955714334369,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"1278","rabbit","bag","2",0.404044285665631,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"1279","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"2187","rabbit","box","2",0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"1280","rabbit","bag","2",0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"2188","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"1281","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"disallow","bag2"
"1282","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"1283","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"disallow","box2"
"2189","rabbit","box","2",0.503095079957648,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"1284","rabbit","bag","2",0.496904920042352,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","bag2"
"2190","rabbit","box","2",0.505081030365126,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"1285","rabbit","bag","2",0.494918969634874,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"disallow","bag2"
"2191","rabbit","box","2",0.512048512877566,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"1286","rabbit","bag","2",0.487951487122434,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"disallow","bag2"
"1287","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"disallow","box2"
"2192","rabbit","box","2",0.536428658732481,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"1288","rabbit","bag","2",0.463571341267519,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"2193","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"1289","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"2194","rabbit","box","2",0.595955714334369,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"1290","rabbit","bag","2",0.404044285665631,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"1291","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"2195","rabbit","box","2",0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"1292","rabbit","bag","2",0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"2196","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"1293","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"disallow","bag2"
"1294","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"1295","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"disallow","box2"
"2197","rabbit","box","2",0.511379805076669,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"1296","rabbit","bag","2",0.488620194923331,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","bag2"
"2198","rabbit","box","2",0.52162965437939,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"1297","rabbit","bag","2",0.47837034562061,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"disallow","bag2"
"2199","rabbit","box","2",0.53010007634851,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"1298","rabbit","bag","2",0.46989992365149,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"disallow","bag2"
"1299","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"disallow","box2"
"2200","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"1300","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","bag2"
"1301","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"2201","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"1302","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"disallow","bag2"
"1303","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,1,"disallow","box2"
"2202","rabbit","box","2",0.537804878048781,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"1304","rabbit","bag","2",0.46219512195122,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2203","rabbit","box","2",0.6,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"1305","rabbit","bag","2",0.4,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2204","rabbit","box","2",0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"1306","rabbit","bag","2",0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
"2205","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"1307","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"disallow","bag2"
"1308","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"1309","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0,"disallow","box2"
"2206","rabbit","box","2",0.501696563029587,"big","bumford","cco",4,"haddock_model.wppl",2,1,0,"disallow","box2"
"1310","rabbit","bag","2",0.498303436970413,"big","bumford","cco",4,"haddock_model.wppl",2,1,0,"disallow","bag2"
"2207","rabbit","box","2",0.502843212041985,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0,"disallow","box2"
"1311","rabbit","bag","2",0.497156787958015,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0,"disallow","bag2"
"2208","rabbit","box","2",0.509237408775956,"big","standard","cco",4,"haddock_model.wppl",2,1,0,"disallow","box2"
"1312","rabbit","bag","2",0.490762591224044,"big","standard","cco",4,"haddock_model.wppl",2,1,0,"disallow","bag2"
"1313","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0,"disallow","box2"
"2209","rabbit","box","2",0.537804878048781,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.5,"disallow","box2"
"1314","rabbit","bag","2",0.46219512195122,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.5,"disallow","bag2"
"2210","rabbit","box","2",0.6,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.5,"disallow","box2"
"1315","rabbit","bag","2",0.4,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.5,"disallow","bag2"
"2211","rabbit","box","2",0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,1,0.5,"disallow","box2"
"1316","rabbit","bag","2",0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,1,0.5,"disallow","bag2"
"2212","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.5,"disallow","box2"
"1317","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.5,"disallow","bag2"
"1318","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0.5,"disallow","box2"
"1319","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0.5,"disallow","box2"
"2213","rabbit","box","2",0.503095079957648,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"1320","rabbit","bag","2",0.496904920042352,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"2214","rabbit","box","2",0.505081030365126,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"1321","rabbit","bag","2",0.494918969634874,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"2215","rabbit","box","2",0.512048512877566,"big","standard","cco",4,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"1322","rabbit","bag","2",0.487951487122434,"big","standard","cco",4,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"1323","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"2216","rabbit","box","2",0.537804878048781,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"1324","rabbit","bag","2",0.46219512195122,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2217","rabbit","box","2",0.6,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"1325","rabbit","bag","2",0.4,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2218","rabbit","box","2",0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"1326","rabbit","bag","2",0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2219","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"1327","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"1328","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"1329","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"2220","rabbit","box","2",0.511379805076669,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"1330","rabbit","bag","2",0.488620194923331,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2221","rabbit","box","2",0.52162965437939,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"1331","rabbit","bag","2",0.47837034562061,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2222","rabbit","box","2",0.53010007634851,"big","standard","cco",4,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"1332","rabbit","bag","2",0.46989992365149,"big","standard","cco",4,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"1333","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"2223","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,1,"disallow","box2"
"1334","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,1,"disallow","bag2"
"1335","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,1,"disallow","box2"
"2224","rabbit","box","2",0.579485284857199,"big","bumford","cco",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1336","rabbit","bag","2",0.420514715142801,"big","bumford","cco",4,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2225","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1337","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2226","rabbit","box","2",0.555508583377682,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1338","rabbit","bag","2",0.444491416622318,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"1339","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2227","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1340","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2228","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1341","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"1342","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"1343","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2229","rabbit","box","2",0.501949156918234,"big","bumford","cco",4,"haddock_model.wppl",2,0,0,"lastresort","box2"
"1344","rabbit","bag","2",0.498050843081766,"big","bumford","cco",4,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2230","rabbit","box","2",0.502843212041985,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0,"lastresort","box2"
"1345","rabbit","bag","2",0.497156787958015,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2231","rabbit","box","2",0.508529876027029,"big","standard","cco",4,"haddock_model.wppl",2,0,0,"lastresort","box2"
"1346","rabbit","bag","2",0.491470123972971,"big","standard","cco",4,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"1347","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2232","rabbit","box","2",0.538412073665845,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"1348","rabbit","bag","2",0.461587926334155,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2233","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"1349","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"1350","rabbit","bag","2",0.50004755882746,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2234","rabbit","box","2",0.49995244117254,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"1351","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2235","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"1352","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2236","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"1353","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"1354","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"1355","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2237","rabbit","box","2",0.50084531622407,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"1356","rabbit","bag","2",0.49915468377593,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"2238","rabbit","box","2",0.501223277548433,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"1357","rabbit","bag","2",0.498776722451567,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"2239","rabbit","box","2",0.508514286289529,"big","standard","cco",4,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"1358","rabbit","bag","2",0.491485713710471,"big","standard","cco",4,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"1359","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"2240","rabbit","box","2",0.509520707911723,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"1360","rabbit","bag","2",0.490479292088277,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"2241","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"1361","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"1362","rabbit","bag","2",0.537084334577465,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"2242","rabbit","box","2",0.462915665422535,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"1363","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"2243","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"1364","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"2244","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"1365","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"1366","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"1367","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"2245","rabbit","box","2",0.500155072097501,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.9,"lastresort","box2"
"1368","rabbit","bag","2",0.499844927902499,"big","bumford","cco",4,"haddock_model.wppl",2,0,0.9,"lastresort","bag2"
"2246","rabbit","box","2",0.500225862419468,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.9,"lastresort","box2"
"1369","rabbit","bag","2",0.499774137580532,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0.9,"lastresort","bag2"
"2247","rabbit","box","2",0.508501810811641,"big","standard","cco",4,"haddock_model.wppl",2,0,0.9,"lastresort","box2"
"1370","rabbit","bag","2",0.491498189188359,"big","standard","cco",4,"haddock_model.wppl",2,0,0.9,"lastresort","bag2"
"1371","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0,0.9,"lastresort","box2"
"2248","rabbit","box","2",0.502775928241254,"big","bumford","cco",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1372","rabbit","bag","2",0.497224071758747,"big","bumford","cco",4,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2249","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1373","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"1374","rabbit","bag","2",0.545501710826003,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2250","rabbit","box","2",0.454498289173997,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1375","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"2251","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1376","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"2252","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1377","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,1,"lastresort","bag2"
"1378","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1379","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,1,"lastresort","box2"
"1380","rabbit","bag","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0,1,"lastresort","bag2"
"2253","rabbit","box","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0,1,"lastresort","box2"
"1381","rabbit","bag","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,1,"lastresort","bag2"
"2254","rabbit","box","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,1,"lastresort","box2"
"2255","rabbit","box","2",0.508498691429726,"big","standard","cco",4,"haddock_model.wppl",2,0,1,"lastresort","box2"
"1382","rabbit","bag","2",0.491501308570274,"big","standard","cco",4,"haddock_model.wppl",2,0,1,"lastresort","bag2"
"1383","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0,1,"lastresort","box2"
"2256","rabbit","box","2",0.581177763646336,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"1384","rabbit","bag","2",0.418822236353664,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","bag2"
"2257","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"1385","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","bag2"
"2258","rabbit","box","2",0.578926290666035,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"1386","rabbit","bag","2",0.421073709333965,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0,"lastresort","bag2"
"1387","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"2259","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"1388","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","bag2"
"2260","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"1389","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0,"lastresort","bag2"
"1390","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"1391","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,0,"lastresort","box2"
"2261","rabbit","box","2",0.501949156918234,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0,"lastresort","box2"
"1392","rabbit","bag","2",0.498050843081766,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0,"lastresort","bag2"
"2262","rabbit","box","2",0.502843212041986,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0,"lastresort","box2"
"1393","rabbit","bag","2",0.497156787958014,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0,"lastresort","bag2"
"2263","rabbit","box","2",0.508529876027029,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0,"lastresort","box2"
"1394","rabbit","bag","2",0.491470123972971,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0,"lastresort","bag2"
"1395","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,0,"lastresort","box2"
"2264","rabbit","box","2",0.538312953350375,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"1396","rabbit","bag","2",0.461687046649625,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","bag2"
"2265","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"1397","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","bag2"
"2266","rabbit","box","2",0.523787956254862,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"1398","rabbit","bag","2",0.476212043745138,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","bag2"
"1399","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"2267","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"1400","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","bag2"
"2268","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"1401","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","bag2"
"1402","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"1403","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.5,"lastresort","box2"
"2269","rabbit","box","2",0.50084531622407,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.5,"lastresort","box2"
"1404","rabbit","bag","2",0.49915468377593,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.5,"lastresort","bag2"
"2270","rabbit","box","2",0.501223277548433,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.5,"lastresort","box2"
"1405","rabbit","bag","2",0.498776722451567,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.5,"lastresort","bag2"
"2271","rabbit","box","2",0.508514286289529,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.5,"lastresort","box2"
"1406","rabbit","bag","2",0.491485713710471,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.5,"lastresort","bag2"
"1407","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,0.5,"lastresort","box2"
"2272","rabbit","box","2",0.50832000854243,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"1408","rabbit","bag","2",0.491679991457571,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","bag2"
