"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"2929","rabbit","box","2",0.344238618407099,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"2930","rabbit","box","2",0.500480221137815,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11418","rabbit","bag","2",0.499519778862185,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11419","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11420","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11421","rabbit","bag","2",0.500496985201606,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"2931","rabbit","box","2",0.499503014798394,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11422","rabbit","bag","2",0.556645139550375,"big","standard","cco",1,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"2932","rabbit","box","2",0.443354860449625,"big","standard","cco",1,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11423","rabbit","bag","2",0.574405004716627,"big","standard","cco",2,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"2933","rabbit","box","2",0.425594995283373,"big","standard","cco",2,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"2934","rabbit","box","2",0.518427668040339,"big","standard","cco",3,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11424","rabbit","bag","2",0.481572331959661,"big","standard","cco",3,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11425","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11426","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"2935","rabbit","box","2",0.510309112778188,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11427","rabbit","bag","2",0.489690887221811,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11428","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"2936","rabbit","box","2",0.538633939407654,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11429","rabbit","bag","2",0.461366060592346,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11430","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11431","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11432","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"11433","rabbit","bag","2",0.683219383208796,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.5,"disallow","bag2"
"2937","rabbit","box","2",0.316780616791204,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.5,"disallow","box2"
"11434","rabbit","bag","2",0.937619707470149,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2938","rabbit","box","2",0.0623802925298512,"big","bumford","cco",1,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11435","rabbit","bag","2",0.938442723470144,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2939","rabbit","box","2",0.0615572765298558,"big","bumford","cco",2,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"2940","rabbit","box","2",0.503539620918018,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11436","rabbit","bag","2",0.496460379081982,"big","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11437","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11438","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11439","rabbit","bag","2",0.501179031585508,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2941","rabbit","box","2",0.498820968414492,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11440","rabbit","bag","2",0.936454943610779,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2942","rabbit","box","2",0.0635450563892212,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11441","rabbit","bag","2",0.938442723470144,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2943","rabbit","box","2",0.0615572765298557,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"2944","rabbit","box","2",0.508474576271186,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11442","rabbit","bag","2",0.491525423728814,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11443","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11444","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11445","rabbit","bag","2",0.502786437780378,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2945","rabbit","box","2",0.497213562219621,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11446","rabbit","bag","2",0.852557673019057,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2946","rabbit","box","2",0.147442326980943,"big","standard","cco",1,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11447","rabbit","bag","2",0.909090909090909,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2947","rabbit","box","2",0.090909090909091,"big","standard","cco",2,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"2948","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11448","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2949","rabbit","box","2",0.69256965944599,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11449","rabbit","bag","2",0.30743034055401,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2950","rabbit","box","2",0.565712432616319,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11450","rabbit","bag","2",0.434287567383681,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2951","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11451","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11452","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11453","rabbit","bag","2",0.909090909090909,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"2952","rabbit","box","2",0.0909090909090909,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11454","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11455","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"2953","rabbit","box","2",0.565712432616319,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11456","rabbit","bag","2",0.434287567383681,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0.9,"disallow","bag2"
"11457","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,0.9,"disallow","box2"
"11458","rabbit","bag","2",0.621677549720182,"big","bumford","cco",1,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2954","rabbit","box","2",0.378322450279819,"big","bumford","cco",1,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11459","rabbit","bag","2",0.621847973968243,"big","bumford","cco",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2955","rabbit","box","2",0.378152026031757,"big","bumford","cco",2,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"2956","rabbit","box","2",0.500215276054647,"big","bumford","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11460","rabbit","bag","2",0.499784723945353,"big","bumford","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11461","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11462","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2957","rabbit","box","2",0.500023011697003,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11463","rabbit","bag","2",0.499976988302997,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11464","rabbit","bag","2",0.686457139085954,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2958","rabbit","box","2",0.313542860914046,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11465","rabbit","bag","2",0.686522837021205,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2959","rabbit","box","2",0.313477162978795,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"2960","rabbit","box","2",0.500083165482109,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11466","rabbit","bag","2",0.499916834517891,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11467","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11468","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11469","rabbit","bag","2",0.500086571501613,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2961","rabbit","box","2",0.499913428498387,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11470","rabbit","bag","2",0.583745737492151,"big","standard","cco",1,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2962","rabbit","box","2",0.416254262507849,"big","standard","cco",1,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11471","rabbit","bag","2",0.603350274549085,"big","standard","cco",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2963","rabbit","box","2",0.396649725450915,"big","standard","cco",2,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"2964","rabbit","box","2",0.518831245997047,"big","standard","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11472","rabbit","bag","2",0.481168754002953,"big","standard","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11473","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11474","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2965","rabbit","box","2",0.510659941814114,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11475","rabbit","bag","2",0.489340058185886,"bigger","standard","cco",3,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11476","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"2966","rabbit","box","2",0.532642324027538,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11477","rabbit","bag","2",0.467357675972462,"big","standard","no-cc",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11478","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11479","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11480","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"11481","rabbit","bag","2",0.683218503551227,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.9,"disallow","bag2"
"2967","rabbit","box","2",0.316781496448773,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,0.9,"disallow","box2"
"11482","rabbit","bag","2",1,"big","bumford","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11483","rabbit","bag","2",1,"big","bumford","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11484","rabbit","bag","2",0.5,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2968","rabbit","box","2",0.5,"big","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11485","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11486","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11487","rabbit","bag","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2969","rabbit","box","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11488","rabbit","bag","2",1,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11489","rabbit","bag","2",1,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11490","rabbit","bag","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2970","rabbit","box","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11491","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11492","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11493","rabbit","bag","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2971","rabbit","box","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11494","rabbit","bag","2",1,"big","standard","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11495","rabbit","bag","2",1,"big","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2972","rabbit","box","2",0.633620689655172,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11496","rabbit","bag","2",0.366379310344828,"big","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2973","rabbit","box","2",0.697969165738472,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"disallow","box2"
"11497","rabbit","bag","2",0.302030834261528,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2974","rabbit","box","2",0.571962956040426,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","box2"
"11498","rabbit","bag","2",0.428037043959574,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"2975","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11499","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11500","rabbit","bag","2",1,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11501","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11502","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,1,"disallow","box2"
"2976","rabbit","box","2",0.571962956040426,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","box2"
"11503","rabbit","bag","2",0.428037043959574,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2"
"11504","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2"
"11505","rabbit","bag","2",1,"big","bumford","cco",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11506","rabbit","bag","2",1,"big","bumford","cco",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11507","rabbit","bag","2",0.5,"big","bumford","cco",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2977","rabbit","box","2",0.5,"big","bumford","cco",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11508","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11509","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11510","rabbit","bag","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2978","rabbit","box","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11511","rabbit","bag","2",1,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11512","rabbit","bag","2",1,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11513","rabbit","bag","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2979","rabbit","box","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11514","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11515","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11516","rabbit","bag","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2980","rabbit","box","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11517","rabbit","bag","2",1,"big","standard","cco",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11518","rabbit","bag","2",1,"big","standard","cco",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2981","rabbit","box","2",0.518920021594268,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11519","rabbit","bag","2",0.481079978405732,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11520","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11521","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2982","rabbit","box","2",0.510735522790847,"bigger","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11522","rabbit","bag","2",0.489264477209153,"bigger","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11523","rabbit","bag","2",1,"big","standard","no-cc",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11524","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11525","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11526","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"11527","rabbit","bag","2",0.683218283637189,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2983","rabbit","box","2",0.316781716362811,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"11528","rabbit","bag","2",0.424981198862117,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"3192","rabbit","box","2",0.40987730324675,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2984","rabbit","bag","1",0.165141497891133,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"11529","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"3193","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2985","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"464","rabbit","box","2",0.382415223375304,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11530","rabbit","bag","2",0.306783309879661,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"3194","rabbit","box","1",0.191589945253788,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1"
"2986","rabbit","bag","1",0.119211521491246,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"11531","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2987","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11532","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2988","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2989","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11533","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"11534","rabbit","bag","2",0.637127141176607,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2990","rabbit","box","2",0.362872858823393,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11535","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2991","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2992","rabbit","box","2",0.510314473685999,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11536","rabbit","bag","2",0.489685526314001,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"11537","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11538","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2993","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11539","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"3195","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11540","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2994","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"3196","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11541","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2995","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"465","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11542","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"3197","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1"
"2996","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2997","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11543","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"11544","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2998","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2999","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11545","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"11546","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11547","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"21000","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11548","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11549","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11550","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"21001","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"11551","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"3198","rabbit","box","2",0.421726144122296,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"21002","rabbit","bag","2",0.399749561049543,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11552","rabbit","bag","1",0.17852429482816,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"3199","rabbit","box","2",0.417726570138642,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"21003","rabbit","bag","2",0.387923725979233,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11553","rabbit","bag","1",0.194349703882125,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"21004","rabbit","bag","2",0.342351336272454,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"3200","rabbit","box","2",0.336216734999353,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"466","rabbit","box","1",0.168444512442214,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box1"
"11554","rabbit","bag","1",0.152987416285979,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"11555","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11556","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"21005","rabbit","box","2",0.507049563659231,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11557","rabbit","bag","2",0.492950436340769,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
